channel,snr,mcs,seq_number
pdc,9.50,4,2208
pdc,9.50,4,2211
pdc,9.50,4,2213
pdc,9.50,4,2217
pdc,9.50,4,2220
pdc,9.50,4,2222
pdc,9.50,4,2240
pdc,9.50,4,2242
pdc,9.50,4,2247
pdc,9.50,4,2249
pdc,9.50,4,2251
pdc,9.50,4,2253
pdc,9.50,4,2276
pdc,9.50,4,2278
pdc,9.50,4,2280
pdc,9.50,4,2283
pdc,9.50,4,2285
pdc,9.50,4,2287
pdc,9.50,4,2289
pdc,9.50,4,2292
pdc,9.50,4,2294
pdc,9.50,4,2296
pdc,9.50,4,2352
pdc,9.50,4,2357
pdc,9.50,4,2359
pdc,9.50,4,2364
pdc,9.50,4,2366
pdc,9.50,4,2367
pdc,9.50,4,2370
pdc,9.50,4,2375
pdc,9.50,4,2382
pdc,9.50,4,2386
pdc,9.50,4,2393
pdc,9.50,4,2395
pdc,9.50,4,2397
pdc,9.50,4,2398
pdc,9.50,4,2400
pdc,9.50,4,2402
pdc,9.50,4,2467
pdc,9.50,4,2469
pdc,9.50,4,2470
pdc,9.50,4,2481
pdc,9.50,4,2492
pdc,9.50,4,2501
pdc,9.50,4,2506
pdc,9.50,4,2508
pdc,9.50,4,2510
pdc,9.50,4,2512
pdc,9.50,4,2514
pdc,9.50,4,2517
pdc,9.50,4,2519
pdc,9.50,4,2526
pdc,9.50,4,2530
pdc,9.50,4,2535
pdc,9.50,4,2536
pdc,9.50,4,2537
pdc,9.50,4,2539
pdc,9.50,4,2541
pdc,9.50,4,2542
pdc,9.50,4,2544
pdc,9.50,4,2546
pdc,9.50,4,2553
pdc,9.50,4,2557
pdc,9.50,4,2562
pdc,9.50,4,2575
pdc,9.50,4,2577
pdc,9.50,4,2580
pdc,9.50,4,2593
pdc,9.50,4,2598
pdc,9.50,4,2608
pdc,9.50,4,2613
pdc,9.50,4,2614
pdc,9.50,4,2616
pdc,9.50,4,2618
pdc,9.50,4,2622
pdc,9.50,4,2625
pdc,9.50,4,2627
pdc,9.50,4,2634
pdc,9.50,4,2643
pdc,9.50,4,2647
pdc,9.50,4,2650
pdc,9.50,4,2656
pdc,9.50,4,2661
pdc,9.50,4,2663
pdc,9.50,4,2670
pdc,9.50,4,2672
pdc,9.50,4,2679
pdc,9.50,4,2680
pdc,9.50,4,2681
pdc,9.50,4,2683
pdc,9.50,4,2685
pdc,9.50,4,2688
pdc,9.50,4,2690
pdc,9.50,4,2694
pdc,9.50,4,2697
pdc,9.50,4,2701
pdc,9.50,4,2706
pdc,9.50,4,2708
pdc,9.50,4,2788
pdc,9.50,4,2789
pdc,9.50,4,2791
pdc,9.50,4,2794
pdc,9.50,4,2795
pdc,9.50,4,2796
pdc,9.50,4,2800
pdc,9.50,4,2803
pdc,9.50,4,2805
pdc,9.50,4,2809
pdc,9.50,4,2814
pdc,9.50,4,2818
pdc,9.50,4,2823
pdc,9.50,4,2827
pdc,9.50,4,2839
pdc,9.50,4,2841
pdc,9.50,4,2845
pdc,9.50,4,2866
pdc,9.50,4,2867
pdc,9.50,4,2868
pdc,9.50,4,2870
pdc,9.50,4,2879
pdc,9.50,4,2881
pdc,9.50,4,2886
pdc,9.50,4,2888
pdc,9.50,4,2890
pdc,9.50,4,2895
pdc,9.50,4,2915
pdc,9.50,4,2917
pdc,9.50,4,2924
pdc,9.50,4,2931
pdc,9.50,4,2933
pdc_err,9.50,4,2934
pdc,9.50,4,2944
pdc,9.50,4,2947
pdc_err,9.50,4,2953
pdc,9.50,4,2958
pdc,9.50,4,2961
pdc,9.50,4,2963
pdc,9.50,4,2965
pdc,9.50,4,2968
pdc,9.50,4,2972
pdc,9.50,4,2981
pdc,9.50,4,2983
pdc,9.50,4,2986
pdc,9.50,4,2988
pdc,9.50,4,2990
pdc,9.50,4,2992
pdc,9.50,4,2995
pdc,9.50,4,2997
pdc,9.50,4,2999
pdc,9.50,4,3008
pdc,9.50,4,3010
pdc,9.50,4,3019
pdc,9.50,4,3022
pdc,9.50,4,3024
pdc,9.50,4,3026
pdc,9.50,4,3028
pdc,9.50,4,3033
pdc,9.50,4,3042
pdc,9.50,4,3051
pdc,9.50,4,3053
pdc,9.50,4,3055
pdc,9.50,4,3060
pdc,9.50,4,3062
pdc,9.50,4,3064
pdc,9.50,4,3067
pdc,9.50,4,3069
pdc,9.50,4,3071
pdc,9.50,4,3073
pdc,9.50,4,3091
pdc,9.50,4,3094
pdc,9.50,4,3096
pdc,9.50,4,3105
pdc,9.50,4,3112
pdc,9.50,4,3116
pdc,9.50,4,3118
pdc,9.50,4,3121
pdc_err,9.50,4,3128
pdc,9.50,4,3132
pdc,9.50,4,3134
pdc,9.50,4,3141
pdc,9.50,4,3143
pdc,9.50,4,3145
pdc,9.50,4,3159
pdc,9.50,4,3162
pdc,9.50,4,3163
pdc,9.50,4,3169
pdc_err,9.50,4,3176
pdc,9.50,4,3184
pdc,9.50,4,3186
pdc,9.50,4,3193
pdc,9.50,4,3198
pdc,9.50,4,3200
pdc,9.50,4,3202
pdc,9.50,4,3216
pdc,9.50,4,3226
pdc,9.50,4,3229
pdc,9.50,4,3234
pdc,9.50,4,3245
pdc,9.50,4,3247
pdc,9.50,4,3254
pdc,9.50,4,3262
pdc,9.50,4,3267
pdc,9.50,4,3276
pdc,9.50,4,3283
pdc,9.50,4,3290
pdc,9.50,4,3292
pdc,9.50,4,3298
pdc,9.50,4,3299
pdc,9.50,4,3301
pdc,9.50,4,3306
pdc,9.50,4,3312
pdc,9.50,4,3317
pdc,9.50,4,3319
pdc,9.50,4,3324
pdc,9.50,4,3326
pdc,9.50,4,3333
pdc,9.50,4,3334
pdc,9.50,4,3335
pdc,9.50,4,3339
pdc,9.50,4,3340
pdc,9.50,4,3342
pdc,9.50,4,3344
pdc,9.50,4,3348
pdc,9.50,4,3355
pdc,9.50,4,3360
pdc,9.50,4,3370
pdc,9.50,4,3371
pdc,9.50,4,3387
pdc,9.50,4,3389
pdc,9.50,4,3391
pdc,9.50,4,3396
pdc,9.50,4,3406
pdc,9.50,4,3413
pdc,9.50,4,3414
pdc,9.50,4,3427
pdc,9.50,4,3436
pdc,9.50,4,3441
pdc,9.50,4,3442
pdc,9.50,4,3454
pdc,9.50,4,3457
pdc,9.50,4,3459
pdc,9.50,4,3461
pdc,9.50,4,3477
pdc,9.50,4,3478
pdc,9.50,4,3490
pdc,9.50,4,3508
pdc,9.50,4,3513
pdc,9.50,4,3514
pdc,9.50,4,3515
pdc,9.50,4,3533
pdc,9.50,4,3535
pdc,9.50,4,3540
pdc,9.50,4,3551
pdc,9.50,4,3557
pdc,9.50,4,3558
pdc,9.50,4,3560
pdc,9.50,4,3567
pdc,9.50,4,3569
pdc,9.50,4,3571
pdc,9.50,4,3576
pdc,9.50,4,3578
pdc,9.50,4,3580
pdc,9.50,4,3585
pdc,9.50,4,3586
pdc,9.50,4,3587
pdc,9.50,4,3589
pdc,9.50,4,3592
pdc,9.50,4,3593
pdc,9.50,4,3594
pdc,9.50,4,3596
pdc,9.50,4,3598
pdc,9.50,4,3601
pdc,9.50,4,3612
pdc,9.50,4,3614
pdc,9.50,4,3621
pdc,9.50,4,3622
pdc,9.50,4,3623
pdc,9.50,4,3639
pdc,9.50,4,3659
pdc,9.50,4,3661
pdc,9.50,4,3664
pdc,9.50,4,3665
pdc,9.50,4,3666
pdc,9.50,4,3668
pdc,9.50,4,3670
pdc,9.50,4,3675
pdc,9.50,4,3677
pdc,9.50,4,3684
pdc,9.50,4,3688
pdc,9.50,4,3693
pdc,9.50,4,3694
pdc,9.50,4,3695
pdc,9.50,4,3697
pdc,9.50,4,3700
pdc,9.50,4,3702
pdc,9.50,4,3704
pdc,9.50,4,3715
pdc,9.50,4,3720
pdc,9.50,4,3724
pdc,9.50,4,3729
pdc,9.50,4,3730
pdc,9.50,4,3731
pdc,9.50,4,3738
pdc,9.50,4,3751
pdc,9.50,4,3756
pdc,9.50,4,3758
pdc,9.50,4,3760
pdc,9.50,4,3765
pdc,9.50,4,3766
pdc,9.50,4,3767
pdc_err,9.50,4,3768
pdc,9.50,4,3772
pdc,9.50,4,3773
pdc,9.50,4,3776
pdc,9.50,4,3783
pdc,9.50,4,3788
pdc,9.50,4,3792
pdc,9.50,4,3795
pdc,9.50,4,3797
pdc,9.50,4,3799
pdc,9.50,4,3801
pdc,9.50,4,3804
pdc,9.50,4,3808
pdc,9.50,4,3810
pdc,9.50,4,3813
pdc,9.50,4,3815
pdc,9.50,4,3817
pdc,9.50,4,3819
pdc,9.50,4,3822
pdc,9.50,4,3826
pdc,9.50,4,3833
pdc,9.50,4,3846
pdc,9.50,4,3853
pdc,9.50,4,3860
pdc,9.50,4,3867
pdc,9.50,4,3878
pdc,9.50,4,3887
pdc,9.50,4,3889
pdc,9.50,4,3905
pdc,9.50,4,3914
pdc,9.50,4,3927
pdc,9.50,4,3930
pdc,9.50,4,3936
pdc,9.50,4,3939
pdc,9.50,4,3941
pdc,9.50,4,3943
pdc,9.50,4,3945
pdc,9.50,4,3948
pdc,9.50,4,3950
pdc,9.50,4,3952
pdc,9.50,4,3957
pdc,9.50,4,3963
pdc,9.50,4,3968
pdc,9.50,4,3975
pdc,9.50,4,3986
pdc,9.50,4,3993
pdc,9.50,4,3995
pdc,9.50,4,3997
pdc,9.50,4,3999
pdc,9.50,4,4002
pdc,9.50,4,4006
pdc,9.50,4,4008
pdc,9.50,4,4015
pdc,9.50,4,4024
pdc,9.50,4,4026
pdc,9.50,4,4029
pdc,9.50,4,4033
pdc,9.50,4,4035
pdc,9.50,4,4038
pdc,9.50,4,4042
pdc,9.50,4,4044
pdc,9.50,4,4047
pdc,9.50,4,4049
pdc,9.50,4,4051
pdc,9.50,4,4062
pdc,9.50,4,4071
pdc,9.50,4,4087
pdc,9.50,4,4089
pdc,9.50,4,4092
pdc,9.50,4,4105
pdc,9.50,4,4107
pdc,9.50,4,4110
pdc,9.50,4,4112
pdc,9.50,4,4114
pdc,9.50,4,4116
pdc,9.50,4,4119
pdc,9.50,4,4121
pdc,9.50,4,4130
pdc,9.50,4,4137
pdc,9.50,4,4139
pdc,9.50,4,4141
pdc,9.50,4,4148
pdc,9.50,4,4155
pdc,9.50,4,4166
pdc,9.50,4,4168
pdc,9.50,4,4173
pdc,9.50,4,4179
pdc,9.50,4,4184
pdc,9.50,4,4186
pdc,9.50,4,4188
pdc,9.50,4,4191
pdc,9.50,4,4202
pdc,9.50,4,4209
pdc,9.50,4,4211
pdc,9.50,4,4222
pdc,9.50,4,4227
pdc,9.50,4,4236
pdc,9.50,4,4242
pdc,9.50,4,4245
pdc,9.50,4,4247
pdc,9.50,4,4321
pdc,9.50,4,4326
pdc,9.50,4,4335
pdc,9.50,4,4337
pdc,9.50,4,4341
pdc,9.50,4,4346
pdc,9.50,4,4348
pdc,9.50,4,4364
pdc,9.50,4,4371
pdc,9.50,4,4373
pdc,9.50,4,4375
pdc,9.50,4,4377
pdc,9.50,4,4384
pdc,9.50,4,4389
pdc,9.50,4,4391
pdc,9.50,4,4393
pdc,9.50,4,4398
pdc,9.50,4,4400
pdc,9.50,4,4411
pdc,9.50,4,4422
pdc,9.50,4,4427
pdc,9.50,4,4431
pdc,9.50,4,4434
pdc,9.50,4,4436
pdc,9.50,4,4438
pdc,9.50,4,4440
pdc,9.50,4,4443
pdc,9.50,4,4461
pdc,9.50,4,4465
pdc,9.50,4,4467
pdc,9.50,4,4470
pdc,9.50,4,4476
pdc,9.50,4,4479
pdc,9.50,4,4483
pdc,9.50,4,4497
pdc_err,9.50,4,4498
pdc,9.50,4,4501
pdc,9.50,4,4503
pdc,9.50,4,4542
pdc,9.50,4,4564
pdc,9.50,4,4569
pdc,9.50,4,4571
pdc,9.50,4,4573
pdc,9.50,4,4578
pdc,9.50,4,4580
pdc,9.50,4,4587
pdc,9.50,4,4594
pdc,9.50,4,4595
pdc,9.50,4,4596
pdc,9.50,4,4598
pdc,9.50,4,4600
pdc,9.50,4,4603
pdc,9.50,4,4605
pdc,9.50,4,4609
pdc,9.50,4,4614
pdc,9.50,4,4616
pdc,9.50,4,4623
pdc,9.50,4,4624
pdc,9.50,4,4625
pdc,9.50,4,4631
pdc,9.50,4,4632
pdc,9.50,4,4636
pdc,9.50,4,4639
pdc,9.50,4,4643
pdc,9.50,4,4645
pdc,9.50,4,4652
pdc,9.50,4,4661
pdc,9.50,4,4667
pdc,9.50,4,4675
pdc,9.50,4,4677
pdc,9.50,4,4679
pdc,9.50,4,4686
pdc,9.50,4,4690
pdc,9.50,4,4702
pdc,9.50,4,4703
pdc,9.50,4,4711
pdc,9.50,4,4715
pdc,9.50,4,4717
pdc,9.50,4,4722
pdc,9.50,4,4724
pdc,9.50,4,4726
pdc,9.50,4,4733
pdc,9.50,4,4735
pdc,9.50,4,4739
pdc,9.50,4,4740
pdc,9.50,4,4742
pdc,9.50,4,4744
pdc,9.50,4,4747
pdc,9.50,4,4749
pdc,9.50,4,4751
pdc,9.50,4,4753
pdc,9.50,4,4758
pdc,9.50,4,4760
pdc,9.50,4,4762
pdc,9.50,4,4767
pdc,9.50,4,4768
pdc,9.50,4,4778
pdc,9.50,4,4794
pdc,9.50,4,4796
pdc,9.50,4,4798
pdc,9.50,4,4803
pdc,9.50,4,4805
pdc,9.50,4,4807
pdc,9.50,4,4810
pdc,9.50,4,4811
pdc,9.50,4,4812
pdc,9.50,4,4814
pdc,9.50,4,4821
pdc,9.50,4,4823
pdc,9.50,4,4825
pdc,9.50,4,4830
pdc,9.50,4,4832
pdc,9.50,4,4834
pdc,9.50,4,4840
pdc,9.50,4,4841
pdc,9.50,4,4843
pdc_err,9.50,4,4844
pdc,9.50,4,4848
pdc,9.50,4,4850
pdc,9.50,4,4852
pdc,9.50,4,4860
pdc,9.50,4,4875
pdc,9.50,4,4876
pdc,9.50,4,4878
pdc,9.50,4,4882
pdc,9.50,4,4887
pdc,9.50,4,4888
pdc,9.50,4,4897
pdc,9.50,4,4906
pdc,9.50,4,4911
pdc,9.50,4,4912
pdc,9.50,4,4913
pdc,9.50,4,4920
pdc,9.50,4,4921
pdc,9.50,4,4922
pdc,9.50,4,4924
pdc,9.50,4,4929
pdc,9.50,4,4940
pdc,9.50,4,4942
pdc,9.50,4,4945
pdc,9.50,4,4947
pdc,9.50,4,4950
pdc,9.50,4,4960
pdc,9.50,4,4975
pdc,9.50,4,4978
pdc,9.50,4,4981
pdc,9.50,4,4982
pdc,9.50,4,4983
pdc,9.50,4,5018
pdc,9.50,4,5032
pdc,9.50,4,5035
pdc,9.50,4,5037
pdc,9.50,4,5039
pdc,9.50,4,5041
pdc,9.50,4,5049
pdc,9.50,4,5050
pdc,9.50,4,5058
pdc,9.50,4,5059
pdc,9.50,4,5062
pdc,9.50,4,5064
pdc,9.50,4,5067
pdc_err,9.50,4,5068
pdc,9.50,4,5073
pdc,9.50,4,5076
pdc,9.50,4,5087
pdc,9.50,4,5089
pdc,9.50,4,5094
pdc,9.50,4,5096
pdc,9.50,4,5105
pdc,9.50,4,5112
pdc,9.50,4,5186
pdc,9.50,4,5204
pdc,9.50,4,5211
pdc,9.50,4,5213
pdc,9.50,4,5221
pdc,9.50,4,5226
pdc,9.50,4,5231
pdc,9.50,4,5238
pdc,9.50,4,5247
pdc,9.50,4,5249
pdc,9.50,4,5251
pdc,9.50,4,5256
pdc,9.50,4,5257
pdc,9.50,4,5260
pdc,9.50,4,5262
pdc,9.50,4,5263
pdc,9.50,4,5265
pdc,9.50,4,5267
pdc,9.50,4,5271
pdc,9.50,4,5274
pdc,9.50,4,5294
pdc,9.50,4,5299
pdc,9.50,4,5301
pdc,9.50,4,5303
pdc,9.50,4,5307
pdc,9.50,4,5310
pdc,9.50,4,5312
pdc,9.50,4,5321
pdc,9.50,4,5323
pdc,9.50,4,5330
pdc,9.50,4,5332
pdc,9.50,4,5334
pdc,9.50,4,5335
pdc,9.50,4,5337
pdc,9.50,4,5355
pdc,9.50,4,5364
pdc,9.50,4,5365
pdc,9.50,4,5366
pdc,9.50,4,5377
pdc,9.50,4,5382
pdc,9.50,4,5386
pdc,9.50,4,5391
pdc,9.50,4,5393
pdc,9.50,4,5395
pdc,9.50,4,5400
pdc,9.50,4,5408
pdc,9.50,4,5413
pdc,9.50,4,5418
pdc,9.50,4,5420
pdc,9.50,4,5427
pdc,9.50,4,5436
pdc,9.50,4,5437
pdc,9.50,4,5438
pdc,9.50,4,5440
pdc,9.50,4,5443
pdc,9.50,4,5445
pdc,9.50,4,5447
pdc,9.50,4,5449
pdc,9.50,4,5454
pdc,9.50,4,5488
pdc,9.50,4,5490
pdc,9.50,4,5492
pdc,9.50,4,5494
pdc,9.50,4,5499
pdc,9.50,4,5508
pdc,9.50,4,5516
pdc,9.50,4,5526
pdc,9.50,4,5528
pdc,9.50,4,5530
pdc,9.50,4,5535
pdc,9.50,4,5537
pdc,9.50,4,5545
pdc,9.50,4,5552
pdc,9.50,4,5564
pdc,9.50,4,5573
pdc,9.50,4,5584
pdc,9.50,4,5587
pdc,9.50,4,5588
pdc,9.50,4,5591
pdc,9.50,4,5598
pdc,9.50,4,5607
pdc,9.50,4,5610
pdc,9.50,4,5614
pdc,9.50,4,5616
pdc,9.50,4,5623
pdc,9.50,4,5630
pdc,9.50,4,5634
pdc,9.50,4,5637
pdc,9.50,4,5639
pdc,9.50,4,5641
pdc,9.50,4,5643
pdc,9.50,4,5646
pdc,9.50,4,5648
pdc,9.50,4,5666
pdc,9.50,4,5670
pdc,9.50,4,5673
pdc,9.50,4,5677
pdc,9.50,4,5679
pdc,9.50,4,5704
pdc,9.50,4,5707
pdc,9.50,4,5709
pdc,9.50,4,5720
pdc,9.50,4,5725
pdc,9.50,4,5727
pdc,9.50,4,5731
pdc,9.50,4,5734
pdc,9.50,4,5740
pdc,9.50,4,5749
pdc,9.50,4,5752
pdc,9.50,4,5754
pdc,9.50,4,5756
pdc,9.50,4,5758
pdc,9.50,4,5761
pdc,9.50,4,5763
pdc,9.50,4,5765
pdc,9.50,4,5767
pdc,9.50,4,5770
pdc,9.50,4,5772
pdc,9.50,4,5774
pdc,9.50,4,5776
pdc,9.50,4,5785
pdc,9.50,4,5803
pdc,9.50,4,5806
pdc,9.50,4,5808
pdc,9.50,4,5812
pdc,9.50,4,5815
pdc,9.50,4,5828
pdc,9.50,4,5830
pdc,9.50,4,5837
pdc,9.50,4,5848
pdc,9.50,4,5864
pdc,9.50,4,5866
pdc,9.50,4,5880
pdc,9.50,4,5887
pdc,9.50,4,5889
pdc,9.50,4,5893
pdc,9.50,4,5896
pdc,9.50,4,5898
pdc,9.50,4,5902
pdc,9.50,4,5911
pdc,9.50,4,5914
pdc,9.50,4,5916
pdc,9.50,4,5920
pdc,9.50,4,5923
pdc,9.50,4,5925
pdc_err,9.50,4,5926
pdc,9.50,4,5929
pdc,9.50,4,5932
pdc,9.50,4,5934
pdc,9.50,4,5936
pdc,9.50,4,5938
pdc,9.50,4,5941
pdc,9.50,4,5945
pdc,9.50,4,5947
pdc,9.50,4,5950
pdc,9.50,4,5952
pdc,9.50,4,5954
pdc,9.50,4,5959
pdc,9.50,4,5970
pdc,9.50,4,5973
pdc,9.50,4,5979
pdc,9.50,4,5986
pdc,9.50,4,5988
pdc,9.50,4,5991
pdc,9.50,4,5992
pdc,9.50,4,5997
pdc,9.50,4,6002
pdc,9.50,4,6010
pdc,9.50,4,6013
pdc,9.50,4,6017
pdc,9.50,4,6022
pdc,9.50,4,6024
pdc,9.50,4,6027
pdc,9.50,4,6038
pdc,9.50,4,6045
pdc,9.50,4,6049
pdc,9.50,4,6051
pdc,9.50,4,6052
pdc,9.50,4,6054
pdc,9.50,4,6056
pdc,9.50,4,6058
pdc,9.50,4,6083
pdc,9.50,4,6087
pdc,9.50,4,6088
pdc,9.50,4,6090
pdc,9.50,4,6092
pdc,9.50,4,6094
pdc,9.50,4,6101
pdc_err,9.50,4,6102
pdc,9.50,4,6120
pdc,9.50,4,6129
pdc,9.50,4,6131
pdc,9.50,4,6132
pdc,9.50,4,6138
pdc_err,9.50,4,6139
pdc,9.50,4,6142
pdc,9.50,4,6144
pdc,9.50,4,6151
pdc,9.50,4,6154
pdc,9.50,4,6156
pdc,9.50,4,6163
pdc,9.50,4,6165
pdc,9.50,4,6167
pdc,9.50,4,6169
pdc,9.50,4,6174
pdc,9.50,4,6176
pdc,9.50,4,6178
pdc,9.50,4,6185
pdc,9.50,4,6199
pdc,9.50,4,6201
pdc,9.50,4,6203
pdc,9.50,4,6205
pdc,9.50,4,6212
pdc,9.50,4,6219
pdc,9.50,4,6223
pdc,9.50,4,6226
pdc,9.50,4,6228
pdc,9.50,4,6232
pdc,9.50,4,6390
pdc,9.50,4,6392
pdc,9.50,4,6394
pdc,9.50,4,6399
pdc,9.50,4,6410
pdc,9.50,4,6412
pdc,9.50,4,6417
pdc,9.50,4,6579
pdc,9.50,4,6581
pdc,9.50,4,6583
pdc,9.50,4,6587
pdc,9.50,4,6588
pdc,9.50,4,6592
pdc,9.50,4,6595
pdc,9.50,4,6597
pdc,9.50,4,6606
pdc,9.50,4,6608
pdc,9.50,4,6610
pdc,9.50,4,6615
pdc,9.50,4,6622
pdc,9.50,4,6623
pdc,9.50,4,6624
pdc_err,9.50,4,6625
pdc,9.50,4,6628
pdc,9.50,4,6631
pdc,9.50,4,6633
pdc,9.50,4,6637
pdc,9.50,4,6646
pdc,9.50,4,6651
pdc,9.50,4,6652
pdc,9.50,4,6659
pdc,9.50,4,6664
pdc,9.50,4,6667
pdc,9.50,4,6676
pdc,9.50,4,6682
pdc,9.50,4,6685
pdc,9.50,4,6689
pdc,9.50,4,6696
pdc,9.50,4,6703
pdc,9.50,4,6714
pdc,9.50,4,6721
pdc,9.50,4,6732
pdc,9.50,4,6734
pdc,9.50,4,6736
pdc,9.50,4,6741
pdc,9.50,4,6744
pdc,9.50,4,6745
pdc,9.50,4,6748
pdc,9.50,4,6750
pdc,9.50,4,6754
pdc,9.50,4,6757
pdc,9.50,4,6759
pdc,9.50,4,6761
pdc,9.50,4,6763
pdc,9.50,4,6766
pdc,9.50,4,6768
pdc,9.50,4,6770
pdc,9.50,4,6775
pdc,9.50,4,6777
pdc,9.50,4,6780
pdc,9.50,4,6781
pdc,9.50,4,6784
pdc,9.50,4,6786
pdc,9.50,4,6789
pdc,9.50,4,6793
pdc,9.50,4,6795
pdc,9.50,4,6798
pdc,9.50,4,6799
pdc,9.50,4,6813
pdc,9.50,4,6818
pdc,9.50,4,6843
pdc,9.50,4,6844
pdc,9.50,4,6870
pdc,9.50,4,6872
pdc,9.50,4,6874
pdc,9.50,4,6879
pdc,9.50,4,6880
pdc,9.50,4,6883
pdc,9.50,4,6888
pdc,9.50,4,6890
pdc,9.50,4,6892
pdc,9.50,4,6899
pdc,9.50,4,6910
pdc,9.50,4,6924
pdc,9.50,4,6926
pdc,9.50,4,6928
pdc,9.50,4,6937
pdc,9.50,4,6942
pdc,9.50,4,6944
pdc,9.50,4,6946
pdc,9.50,4,6951
pdc,9.50,4,6952
pdc,9.50,4,6953
pdc,9.50,4,6955
pdc,9.50,4,6958
pdc,9.50,4,6960
pdc,9.50,4,6962
pdc,9.50,4,6964
pdc,9.50,4,6969
pdc,9.50,4,6971
pdc,9.50,4,6978
pdc,9.50,4,6980
pdc,9.50,4,6987
pdc,9.50,4,6988
pdc,9.50,4,6989
pdc,9.50,4,6994
pdc,9.50,4,6998
pdc,9.50,4,7000
pdc,9.50,4,7002
pdc,9.50,4,7005
pdc,9.50,4,7007
pdc,9.50,4,7014
pdc,9.50,4,7016
pdc,9.50,4,7025
pdc,9.50,4,7027
pdc,9.50,4,7041
pdc,9.50,4,7043
pdc,9.50,4,7052
pdc,9.50,4,7054
pdc,9.50,4,7059
pdc,9.50,4,7063
pdc,9.50,4,7068
pdc,9.50,4,7070
pdc,9.50,4,7072
pdc,9.50,4,7074
pdc,9.50,4,7096
pdc,9.50,4,7102
pdc,9.50,4,7113
pdc,9.50,4,7122
pdc,9.50,4,7124
pdc,9.50,4,7126
pdc,9.50,4,7131
pdc,9.50,4,7132
pdc,9.50,4,7133
pdc,9.50,4,7142
pdc,9.50,4,7144
pdc,9.50,4,7146
pdc,9.50,4,7149
pdc,9.50,4,7151
pdc,9.50,4,7153
pdc,9.50,4,7158
pdc,9.50,4,7162
pdc,9.50,4,7173
pdc,9.50,4,7176
pdc,9.50,4,7203
pdc,9.50,4,7207
pdc,9.50,4,7210
pdc,9.50,4,7214
pdc,9.50,4,7221
pdc,9.50,4,7223
pdc,9.50,4,7225
pdc,9.50,4,7230
pdc,9.50,4,7232
pdc,9.50,4,7234
pdc,9.50,4,7239
pdc,9.50,4,7240
pdc,9.50,4,7241
pdc,9.50,4,7243
pdc,9.50,4,7246
pdc,9.50,4,7250
pdc,9.50,4,7275
pdc,9.50,4,7284
pdc,9.50,4,7286
pdc,9.50,4,7291
pdc,9.50,4,7302
pdc,9.50,4,7318
pdc,9.50,4,7319
pdc,9.50,4,7324
pdc,9.50,4,7327
pdc,9.50,4,7329
pdc,9.50,4,7331
pdc,9.50,4,7333
pdc,9.50,4,7338
pdc,9.50,4,7347
pdc,9.50,4,7348
pdc,9.50,4,7355
pdc,9.50,4,7358
pdc,9.50,4,7360
pdc,9.50,4,7367
pdc,9.50,4,7383
pdc,9.50,4,7384
pdc,9.50,4,7385
pdc,9.50,4,7387
pdc,9.50,4,7390
pdc,9.50,4,7391
pdc,9.50,4,7405
pdc,9.50,4,7410
pdc,9.50,4,7412
pdc,9.50,4,7414
pdc,9.50,4,7430
pdc,9.50,4,7441
pdc,9.50,4,7446
pdc,9.50,4,7456
pdc,9.50,4,7462
pdc,9.50,4,7463
pdc,9.50,4,7464
pdc,9.50,4,7466
pdc_err,9.50,4,7467
pdc,9.50,4,7475
pdc,9.50,4,7477
pdc,9.50,4,7482
pdc,9.50,4,7494
pdc,9.50,4,7496
pdc,9.50,4,7498
pdc,9.50,4,7500
pdc,9.50,4,7505
pdc,9.50,4,7507
pdc,9.50,4,7516
pdc,9.50,4,7518
pdc,9.50,4,7521
pdc,9.50,4,7523
pdc,9.50,4,7525
pdc,9.50,4,7527
pdc,9.50,4,7530
pdc,9.50,4,7532
pdc,9.50,4,7534
pdc,9.50,4,7539
pdc,9.50,4,7541
pdc,9.50,4,7543
pdc,9.50,4,7545
pdc,9.50,4,7552
pdc,9.50,4,7554
pdc,9.50,4,7557
pdc,9.50,4,7559
pdc,9.50,4,7561
pdc,9.50,4,7570
pdc,9.50,4,7572
pdc,9.50,4,7575
pdc,9.50,4,7579
pdc,9.50,4,7584
pdc,9.50,4,7586
pdc,9.50,4,7597
pdc,9.50,4,7599
pdc,9.50,4,7602
pdc,9.50,4,7611
pdc,9.50,4,7617
pdc,9.50,4,7620
pdc,9.50,4,7624
pdc,9.50,4,7633
pdc,9.50,4,7647
pdc,9.50,4,7649
pdc,9.50,4,7651
pdc,9.50,4,7665
pdc,9.50,4,7676
pdc,9.50,4,7678
pdc,9.50,4,7680
pdc,9.50,4,7683
pdc,9.50,4,7685
pdc,9.50,4,7689
pdc,9.50,4,7692
pdc,9.50,4,7701
pdc,9.50,4,7705
pdc,9.50,4,7707
pdc,9.50,4,7710
pdc,9.50,4,7712
pdc,9.50,4,7719
pdc,9.50,4,7723
pdc,9.50,4,7728
pdc,9.50,4,7739
pdc,9.50,4,7750
pdc,9.50,4,7752
pdc,9.50,4,7755
pdc,9.50,4,7770
pdc,9.50,4,7793
pdc,9.50,4,7800
pdc,9.50,4,7804
pdc,9.50,4,7806
pdc,9.50,4,7809
pdc,9.50,4,7811
pdc,9.50,4,7820
pdc,9.50,4,7822
pdc,9.50,4,7824
pdc,9.50,4,7827
pdc,9.50,4,7829
pdc,9.50,4,7831
